ID|word|meaning
8213|inflation|n.膨胀,通货膨胀
8214|intact|adj.完整无缺的,尚未被人碰过的,(女子)保持童贞的,(家畜)未经阉割的。
8215|aphorism|n.格言,警语,谚语。
8216|linear|a.线的,直线的,长度的
8217|bank|n.银行,岸,堤vi.存入(经营)银行,信赖
8218|necessity|n.必要性,需要,必然性,(pl.)必需品
8219|powerful|a.强大的,有力的,有权的
8220|perusal|n.细读
8221|cry|vi.哭,流泪v.叫,喊n.哭泣,哭声,叫喊,喊声
8222|tendency|n.趋向,趋势
8223|jettison|n.投弃货物v.抛弃
8224|commentary|n.注释,解说词。
8225|bakery|n.面包店
8226|really|ad.确实,实在,真正地,果然
8227|plastics|n.塑料(制品)
8228|volume|n.容积,体积,卷,册,音量
8229|intuition|n.直觉,直觉的知识。
8230|dynamic|a.动力的,精力充沛的,n.(pl.)力学,动力学
8231|mouth|n.口,嘴
8232|absorption|n.吸收,专注
8233|through|prep./ad.穿过,自始至终,由,以a.直达的
8234|poetry|n.诗歌,诗集
8235|jumble|v./n.混杂,混乱,杂乱
8236|passive|a.被动的
8237|stab|v./n.刺,戳
8238|ruffle|v.滋扰。
8239|coincident|adj.一致的,暗合的,符合的
8240|precise|a.精确的
8241|scholar|n.学者
8242|psychologist|n.心理学家
8243|likeness|n.同样,类似,相似
8244|SantaClaus|n.圣诞老人
8245|relatively|ad.相对地,比较地
8246|wary|adj.机警的。
8247|command|n./v.命令,指挥,控制n.掌握,运用能力
8248|represent|vt.代表,声称
8249|streetcar|n.有轨电车
8250|subsequent|a.接着的,然后的
8251|regionalization|n.区域化
8252|stake|n.木桩,赌注,利害关系
8253|textbook|n.课本,教科书
8254|bizarre|adj.奇异的(指态度,容貌,款式等)。
8255|algebra|n.代数学
8256|embark|v.上船,从事,开始
8257|commercialize|v.使商业化,使商品化。
8258|fasten|v.扎牢,使固定
8259|rein|n.缰绳,统治,支配v.驾驭,控制,统治
8260|racism|n.种族主义,人种偏见,种族歧视。
8261|dating|n.约会
8262|facility|n.(pl.)设备,设施,灵巧,熟练
8263|periodical|a.周期的,定期的,n.期刊,杂志
8264|senseless|a.愚蠢的,无意义的
8265|conversely|ad.相反地,逆地
8266|entrance|n.入口,门口,进入,入学,入会vt.使某人(着魔般)狂喜,着迷
8267|tiger|n．虎,老虎
8268|demography|n.人口统计学。
8269|explorer|n.勘探者,探险家
8270|ferrous|a.铁的,亚铁的
8271|bride|n.新娘
8272|sprout|vt./vi.发芽,开始生长,发展
8273|defence|n.防卫,防护,防御物,辩护,被告律师
8274|figurative|adj.比喻的,修饰的
8275|decade|n.十年
8276|notebook|n.笔记本
8277|compel|vt.强迫,迫使
8278|shrill|a.尖声的vt.尖声地叫
8279|orient|n.东方,亚洲v.使朝东,为…定位,使适应
8280|doorway|n.门口
8281|manufactured|adj.制成的
8282|outland|n.偏僻地区
8283|forest|n.森林
8284|trigger|n.(枪)扳机,引起反应的行动,vt.触发,引起
8285|ozone|n.新鲜的空气,[化]臭氧。
8286|thirty|num.三十,三十个(人或物)
8287|indeed|ad.确实,实在,真正地,多么
8288|achievement|n.完成,成就,成绩
8289|opaque|a.不透光的,不透明的,难理解的
8290|means|n.方法,手段
8291|cancer|n.癌
8292|affirmation|n.确定,确认
8293|product|n.产品,产物,乘积
8294|notation|n.符号
8295|do|aux./v./vt.做,干,办,从事,引起vi.行动
8296|automatic|a.自动的,无意识的,n.小型自动武器
8297|assault|n./vt.袭击,攻击
8298|diary|n.日记,日记簿
8299|detour|v.绕道,绕开
8300|fixture|n.固定装置,体育项目,长期与某地(或某活动)相联系的人(或物)
8301|vapor|n.汽,(水)蒸气
8302|obey|v.服从,顺从
8303|center|n.中心,中央,中间vt.集中vi.以…为中心
8304|proceed|vi.进行,着手
8305|violet|n.紫罗兰,紫色a.紫色的
8306|apparently|adj.显然,似乎
8307|concentration|n.集中,专注,浓缩
8308|bottle|n.瓶(子)v.装瓶
8309|receipt|n.收到,收据
8310|sunny|a.阳光充足的,快活的
8311|counterbalance|vt.使平均,使平衡,弥补。n.平衡量,平衡力,势均力敌
8312|intermediate|a./n.中间的,中间物
8313|accountant|n.会计人员,会计师
8314|x-ray|n.X射线,X光
8315|premise|n.[逻][法]前提,(企业,机构等使用的)房屋连地基。vt.提论,预述,假定。vi.作出前提。
8316|disposal|n.处理,处置,布置,安排
8317|brook|n.小溪vt.容忍
8318|novelette|n.中篇小说
8319|nor|conj./ad.也不,也没有
8320|complication|n.复杂化,(使复杂的)因素。n.[医]并发症
8321|purchaser|n.买主
8322|serpent|n.蛇(尤指大蛇或毒蛇)
8323|seller|n.卖者,行销货
8324|urgent|a.急迫的,紧要的,紧急的
8325|race|n.赛跑,人种,种族,属,种v.赛跑
8326|engineering|n.工程学
8327|compete|vi.比赛,竞争,对抗
8328|bureaucratic|adj.官僚主义的
8329|woodpecker|n.啄木鸟
8330|onlooker|n.旁观者。
8331|draft|n.草稿,汇票,征兵,vt.起草,征兵
8332|respectful|a.恭敬的,尊重的
8333|location|n.位置,场所,定位,测位
8334|notify|vt.报告,通知
8335|utensil|n.器皿,用具
8336|Arab|n.阿拉伯
8337|mutton|n.羊肉
8338|quash|v.取消。
8339|baggage|n.行李
8340|leader|n.领袖,领导人,首领
8341|arrogance|n.傲慢
8342|classroom|n.教室,课堂
8343|latter|a.后者的,后一半的,接近终了的n.后者
8344|perturbed|adj.烦躁不安的
8345|symposium|n.讨论会,专题报告会,专题论文集
8346|turf|n.草根土,草皮,泥炭,跑马场,赛马。vt.覆草皮于
8347|lane|n.小径,巷,行车道
8348|monastery|adj.修道院,寺院
8349|clinic|n.诊所,门诊所
8350|railroad|n.铁路v.由铁道运输
8351|field|n.田野,运动场,(电或磁)场,领域,范围
8352|last|a.最后的,刚过去的ad.最后n.最后v.持续
8353|protrude|v.突出。
8354|registrar|n.登记员,注册主任。
8355|erupt|vi.爆发,喷发
8356|fable|n.寓言
8357|mad|a.发疯的,狂热的,着迷的,恼火的,生气的
8358|topmost|adj.最高的,顶端的。
8359|token|n.代价券,礼券,(用作某种特殊用途的替代货币的)筹码,信物,标志,纪念品,象征性的
8360|persist|vi.坚持,持续
8361|beneficial|a.有益的,有利的
8362|fisherman|n.渔夫,捕鱼人
8363|substance|n.物质,实质,本质,主旨,财产,资产
8364|date|n.日期,年代v.注明…的日期n./v.约会
8365|viscous|a.粘滞的,粘性的
8366|ascertain|vt.查明,探查
8367|unfortunately|ad.不幸地
8368|differentiate|v.区别,区分。
8369|crawl|vi,爬行,缓慢地行进,爬满,起鸡皮疙瘩,n.爬行,自由泳
8370|tutorial|n.指南。
8371|soak|v.浸泡,淋湿
8372|mould|n.模子,模型,模制品
8373|deposition|n.免职,罢免,口供
8374|patient|a.有耐心的,能忍耐的n.病人,患者
8375|parlor|n.客厅,休息室,<美>店
8376|stupidity|n.愚蠢
8377|enlighten|vt.启发,开导
8378|discontinue|v.中断
8379|sterilize|vt.杀菌,消毒,使成不毛。
8380|interdependent|adj.相互依赖的,互助的。
8381|mineral|n.矿物,矿石a.矿物的,矿质的
8382|Russia|n.俄罗斯,俄语
8383|vicinity|n.邻近,附近
8384|distance|n.距离,间隔,远方,路程
8385|evidently|adv.明显地,显然
8386|scent|n.气味,香味,香水,踪迹,臭迹,线索,vt.嗅出,闻到,察觉,怀疑有
8387|pigment|n.颜料,色素
8388|fascism|n.法西斯
8389|madman|n.疯子
8390|delegate|vt.委派…为代表,授权,n.代表
8391|period|n.时期,时代,学时,周期,一段时间,句点
8392|auspice|n.赞助,主办
8393|door|n.门,门口,出入口,门状物,家,通道
8394|comply|v.(with)遵照,照做,应允,顺从,服从
8395|retreat|vi./n.撤退
8396|groan|v./n.呻吟,呻吟着表示,承受重压发出的声音
8397|laboratory|n.实验室
8398|silver|n.银,银器,银币v.镀银
8399|citizen|n.公民,市民,居民
8400|deduce|vt.演绎,推论
8401|marsh|n.沼泽地,湿地
8402|ignore|v.不理,不顾,忽视
8403|mug|n.(有柄的)大茶杯
8404|unacceptable|adj.不能接受的
8405|scapegoat|n.替罪羊。
8406|give|n.弹性,可弯性。vt.给,授予,供给,献出,让步,引起,发表,捐助。vi.捐赠,让步
8407|detain|vt.耽搁,延迟,拘留,扣押
8408|electrify|v.充电,电气化
8409|extort|v.敲诈,逼取,强取,勒索。
8410|rainfall|n.下雨,降雨量
8411|massage|n.按摩,推拿
8412|satellite|n.卫星,人造卫星,附属物
8413|width|n.宽阔,宽度
8414|calculus|n.微积分,结石
8415|eel|n.鳝鱼
8416|grape|n.葡萄
8417|federal|a.联邦的,联邦制的,联合的,同盟的
8418|core|n.果核,中心,核心
8419|ninety|num.九十,九十个
8420|India|n.印度
8421|hare|n.野兔
8422|checkup|n.审查,检查,鉴定,身体检查。
8423|astound|v.使惊讶
8424|berth|n.停泊处,卧铺(口语)职业。v.使停泊
8425|wardrobe|n.衣柜,衣橱,全部服装,剧服,行头
8426|than|conj.(用于形容词,副词的比较级之后)比
8427|concerning|prep.关于,论及
8428|extol|v.赞美。
8429|literature|n.文学,文学作品,文献,著作
8430|bony|adj.骨头的
8431|fur|n.毛,毛皮
8432|bumpy|adj.颠簸不平的
8433|overtime|a.超时的,加班的ad.加班
8434|educational|adj.教育的
8435|motorist|n.摩托车手
8436|show|n.节目,表演v.上演(戏剧等),放映(电影)
8437|additional|a.额外的,附加的,另外的
8438|unemloyment|n.失业
8439|ridge|n.脊,山脊,岭
8440|immortal|a.不朽的,永生的
8441|plethora|n.过剩,过多,多血症。
8442|dingy|a.脏的,邋遢的
8443|immigration|n.移居入境
8444|accurately|adj.准确地
8445|toast|n.烤面包,烤火,vt.为…祝酒,敬酒
8446|patriot|n.爱国者,爱国主义者
8447|inside|a.里面的ad.在里面n.内部prep.在…里
8448|neurotic|n.神经病患者。adj.神经质的,神经病的
8449|dilate|vi.扩大,详述,膨胀。vt.使扩大,使膨胀。
8450|ceiling|n.天花板,(规定价格、工资等的)最高限额
8451|defend|v.防守,保卫,为…辩护,为…答辩
8452|positive|a.确定的,明确的,(指人)确信的,实际的,有用的,[数
8453|wade|vt.趟(河),跋涉
8454|benevolent|adj.乐善好施的
8455|gaunt|adj.憔悴的。
8456|preparatory|adj.预备的。
8457|omission|n.省略
8458|definitive|a.可靠的,权威的,决定性的
8459|commandment|n.称赞
8460|spin|vt./vi.纺纱,编结,编造故事,n./vi.眩晕
8461|surprising|a.惊人的,出人意外的
8462|whip|n.鞭子,政党的组织秘书,发给议员要求辩论的命题v.鞭笞,抽打
8463|labor-intensive|adj.劳动密集型的
8464|hunger|n./v.饥饿,渴望
8465|scoff|vt.&vi.嘲笑,嘲弄
8466|entertainment|n.娱乐,招待,表演
8467|rural|a.农村的
8468|medium|n.媒介,艺术形式,中庸,适中,借以生存之物(或环境),a.中等的,中庸的
8469|awfully|ad.令人畏惧的,很
8470|ripple|n.涟漪,波纹,vt./vi.(使)泛起层层细浪
8471|vender|n.商贩
8472|imposition|n.强迫接受
8473|resistance|n.(to)抵抗,反抗,抵抗力,阻力,电阻
8474|slaughter|n./vt.屠宰,屠杀
8475|lattice|n.格子,点阵,网络
8476|shampoo|n.洗发膏,香波,洗发,洗头v.洗发,洗头
8477|chime|n.一套发谐音的钟(尤指教堂内的),和谐。vi.鸣,打,和谐。vt.敲出和谐的声音,打钟报时
8478|growl|v./n.嗥叫,轰鸣,咆哮着说
8479|novelty|n.新奇,新颖,新奇的事物
8480|miscarriage|n.误判,误罚,流产,失败
8481|insubstantial|adj.无实质色,无实体的,非实在的,幻想的,不坚固的,脆弱的。
8482|craft|n.工艺,手工业,船,技巧,诡计
8483|reaction|n.反应,反作用
8484|Iceland|n.冰岛
8485|habitual|a.习惯性的,惯常的
8486|sexuality|n.性欲
8487|lucrative|adj.有利的。
8488|exposure|n.暴露,揭露,方向,陈列,遗弃,照射量
8489|apt|a.聪明的,合适的,易于的
8490|misdeed|n.罪行,犯罪。
8491|afloat|adj.航行中的
8492|tractor|n.拖拉机,牵引车
8493|thunderstorm|n.雷雨
8494|concentric|adj.同中心的。
8495|democrat|n.民主党人
8496|thing|n.物,东西,事,事情,所有物,局面,情况
8497|bicycle|n.自行车vi.骑自行车
8498|campus|n.校园
8499|bishop|n.(基督教的)主教
8500|confidential|a.秘(机)密的,表示信任的,担任机密工作的
8501|forgive|v.原谅,宽恕
8502|pile|n.堆,大量,大数目v.(up)堆,叠,堆积
8503|ineffectiveness|n.低效率
8504|pyre|n.火葬用的柴堆。
8505|commonwealth|n.全体国民,联邦
8506|dictator|n.独裁者,专政者
8507|privacy|n.隐私,秘密
8508|vividness|n.生动(性)
8509|avail|v.有益于,有用,n.用处,利益
8510|council|n.政务会,理事会,委员会
8511|era|n.时代,年代,阶段,纪元
8512|butchery|n.肉食店
8513|jeep|n.吉普车
8514|bitter|a.有苦味的,辛酸的,怀恨的,n.苦啤酒
8515|canned|adj.罐装的
8516|procession|n.队伍,行列
8517|hygiene|n.卫生
8518|irrelevant|adj.不相关的。adj.不相关的,不切题的。
8519|vitamin|n.维生素
8520|subsequently|ad.其后,其次,接着
8521|differential|adj.有差别的
8522|imaginary|a.想象的,虚构的
8523|disunite|v.使分裂
8524|maize|n.玉米
8525|terrorist|n.恐怖分子
8526|shall|aux.v.(我,我们)将要,会,必须,应该
8527|topsoil|n.上层土,表层土。
8528|cord|n.绳,索
8529|reservation|n.保留,保留意见,预定,预订
8530|breakfast|n.早餐v.(给某人)吃早餐
8531|overcome|vt.战胜,克服,(感情等)压倒,使受不了
8532|surplus|n.余款,盈余,剩余,过剩
8533|demonstrative|adj.说明的,(语法)指示的。
8534|enquiry|v.询问
8535|side|n.旁边,侧面,坡,岸,一边/侧/方vi.支持
8536|cosmetic|n.化妆品。adj.化妆用的。
8537|viewer|n.观察者,电视观众
8538|cake|n.饼,糕,蛋糕,扁平的块状物
8539|promising|a.有希望的,有前途的
8540|drainage|n.排水,下水道
8541|resistant|a.(to)抵抗的,有抵抗力的
8542|cash|n.现金,现款v.兑现,付(或收)现款
8543|scenic|adj.风景如画的
8544|informative|adj.提供资料的
8545|natal|adj.出生的,诞生的。
8546|abrasion|n.磨损
8547|muddle|vt.混合,使微醉,使咬字不清晰,鬼混。vi.胡乱对付。n.困惑,混浊状态,糊涂。
8548|action|n.行动,动作,作用,运转,行为,战斗
8549|just|ad.正好地,刚才,只不过a.公正的,公平的
8550|party|n.聚会,政党,当事人v.举行(参加)社交聚会
8551|pause|v./n.中止,暂停
8552|blow|vi.吹,吹气,打气,吹奏,爆炸n.打,打击
8553|metabolism|n.新陈代谢,变形。
8554|excursion|n.远足,短途旅行
8555|mental|a.精神的,思想的,心理的,智力的,脑力的
8556|bug|n.臭虫,病毒传染,窃听器vt.窃听
8557|preferably|adv.更好地,宁可
8558|beautician|n.美容师。
8559|illustrate|vt.举例或以图表说明,配以插图
8560|miner|n.矿工
8561|assessment|n.估定,查定,估计数
8562|cooker|n.厨具,厨灶
8563|saint|n.圣人,基督教徒,(S-或St.用于人,地名前)圣
8564|distributor|n.分销商
8565|scold|vt./vi.责骂,申斥
8566|finalize|v.落实,定下来
8567|theoretical|a.理论(上)的
8568|responsible|a.(for,to)应负责的,可靠的,责任重大的
8569|valid|a.有效的,有根据的,正当的
8570|survive|v.幸免于,幸存,比…长命
8571|exaggerate|v.夸大,夸张
8572|spiritual|a.精神的,心灵的,神圣的,超自然的
8573|beg|vt.请求,乞求vi.恳请,行乞
8574|memorial|a.记忆的,纪念的n.纪念物,纪念碑,纪念馆
8575|occupation|n.占领,占据,占用,职业,工作
8576|partner|n.合作者,合伙人,合股人,伙伴,舞伴,配偶
8577|admirable|adj.可钦佩的
8578|remoteness|n.遥远,疏远
8579|constabulary|adj.警察的,警官的。n.警官队,警察
8580|capitalize|v.大写,资本化
8581|excel|v.杰出,胜过,优于
8582|sparse|adj.稀少的,稀疏的。
8583|workable|adj.可行的,起作用的
8584|bull|n.公牛,雄性的鲸、象等大动物
8585|foreseeable|adj.可预知的,能预测的,能看透的。
8586|oar|n.桨,橹
8587|cradle|n.摇篮,策源地,支船架,vt.把…放在摇篮里
8588|informal|adj.非正式的
8589|handwriting|n.笔迹,手迹,书法
8590|ludicrous|adj.可笑的,滑稽的,愚蠢的。
8591|fauna|n.动物群,动物区系,动物志。
8592|association|n.联盟,协会,社团,交往,联合,联想
8593|awe|n.敬畏,惊惧vt.使敬畏,使惊惧
8594|news|n.新闻,消息,新闻报道,新闻广播
8595|awesome|adj.可怕的
8596|chore|n.家务杂事。
8597|survival|n.幸存者,残存,幸存
8598|dysentery|n.[医]痢疾。
8599|ought|aux.应该(使用时,之后应接to,再接动词原形)
8600|codify|v.编码
8601|unusual|a.不平常的,与众不同的
8602|nylon|n.尼龙,尼龙长袜
8603|less|a./ad.更少的(地),更小的(地)
8604|Buddhism|n.佛教,释教
8605|chess|n.棋,国际象棋
8606|dancer|n.舞蹈者,舞蹈演员
8607|batter|vt.连续猛击,炮击,打烂
8608|portrait|n.肖像,画像
8609|ditto|n.同上
8610|punctuality|n.准时
8611|lewd|adj.淫荡的,猥亵的,下流的。
8612|nominal|a.名义上的,有名无实的,极微的,象征性的
8613|push|v.推,催逼,逼迫n.推,推力,促进,推进
8614|oversee|v.俯瞰,监视,检查,视察。
8615|falsify|v.伪造。
8616|cumulative|adj.累积的。
8617|postulate|vt.要求,假定,假设
8618|indemnity|n.保证物,赔偿物,赔款,补偿,保证。
8619|apparel|n.衣服,装饰。
8620|paint|n.油漆,颜料v.油漆,涂,涂漆,画,描绘,描述
8621|shatter|vt./vi.粉碎,毁损
8622|widower|n.鳏夫
8623|hypothetical|adj.假设的
8624|liaison|n.联络,(语音)连音。
8625|self|n.自我,自己
8626|parakeet|n.[鸟]长尾小鹦鹉。
8627|moderate|a.适度的,适中的,n.稳健的人,政治上温和派,vt./vi.缓和,节制,减轻
8628|apart|ad.分离,离开,隔开a.分离的,分隔的
8629|submarine|n.潜水艇a.水底的,海底的
8630|approve|v.(of)赞成,赞许,同意,批准,审议,通过
8631|environment|n.环境,外界
8632|alas|int.唉,哎呀
8633|slander|n./vt.诽谤,污蔑
8634|isolate|vt.隔离,孤立
8635|canary|n.金丝雀
8636|politeness|n.礼貌,客气
8637|situate|v.位于,坐落在
8638|converge|v.聚合,集中于一点。vt.会聚
8639|composed|adj.镇静的
8640|skin|n.皮,皮肤,兽皮,皮毛,外皮,外壳v.剥皮
8641|passable|adj.过得去的
8642|distribute|vt.分发,分配,散布
8643|additive|adj.附加的n.添加剂
8644|relativity|n.相关(性),相对论
8645|slate|n.板岩,石板,石片,蓝色。adj.暗蓝灰色的,含板岩的。v.铺石板。
8646|ensemble|n.<法>全体,[音]合唱曲,全体演出者。
8647|attempt|vt./n.尝试,企图
8648|regrettable|adj.可遗憾的
8649|accommodation|n.住宿,留宿,膳宿供应
8650|bitumen|n.沥青。
8651|fireplace|n.壁炉
8652|abbreviate|v.缩写,缩短,简化,简写成,缩写为。
8653|ingenious|a.设计独特的,别致的,巧妙的,灵巧的
8654|escape|n.逃跑,逃脱v.逃跑,避开,避免
8655|increment|n.增值,增额
8656|eccentric|n./a.古怪(的),偏执(的),不同心(的)
8657|zone|n.地区,区域v.分区,划分地带
8658|which|a./pron.哪个,哪些,什么样的,那个,那些
8659|superficial|a.表面的,表皮的,肤浅的,一知半解的
8660|seventh|num.第七,七分之一
8661|marriage|n.结婚,婚姻,结婚仪式
8662|decisive|a.决定性的
8663|spare|a.空闲的,剩余的,n.备用件
8664|aircraft|n.飞机,飞船,飞行器
8665|fountain|n.泉水,喷泉,源泉
8666|cover|v.覆盖,包括,涉及n.盖子,套子,(书的)封面
8667|sand|n.沙,(pl.)沙滩,沙地
8668|depression|n.消沉,不景气萧条期
8669|cyclic|轮转的,循环的。
8670|marking|n.唛头,标记
8671|confluence|n.汇合。
8672|declining|adj.下降的,衰落的
8673|bark|n./v.树皮,狗叫
8674|correlate|v.(使)相关联
8675|farm|n.农场,饲养场v.种田,经营农牧业
8676|stuff|n.原料,材料,素质,本质,东西,物品,vt.把…装满,塞进
8677|honey|n.蜜,蜂蜜
8678|concrete|a.有形的,具体的,n.混凝土,vt.浇混凝土于
8679|vacant|a.空的,未被占用的,空虚的,无表情的
8680|shirt|n.衬衫
8681|hoarse|a.(声音)嘶哑的
8682|virtual|a.实际上的,事实上的
8683|closet|n.小储藏室
8684|expensive|a.花费的,昂贵的
8685|brother|n.兄弟,同胞,教友
8686|solicitor|n.律师
8687|enlarge|vt.扩大,放大,增大
8688|highly|ad.高度地,很,非常,赞许地
8689|night|n.夜间,夜,晚(上)
8690|obstinate|a.顽固的,倔强的,不易屈服的,较难治愈的
8691|disallow|v.不允许
8692|desperation|n.绝望
8693|govern|v.统治,管理,决定,支配
8694|presently|ad.一会儿,不久,现在,目前
8695|leadership|n.领导
8696|reserve|n./v.保存,预定
8697|exhaustive|adj.详尽的
8698|reduce|v.减少,缩小,简化,还原
8699|princess|n.公主,王妃
8700|skiing|n.滑雪
8701|geography|n.地理(学)
8702|explore|vt.考察,勘察,探索
8703|review|v./n.回顾,检查,评论
8704|freshman|n.新人,新生
8705|breath|n.呼吸,气息
8706|bowel|n.肠。adj.内部,同情心。
8707|retain|vt.保持,保有,聘请(律师)
8708|manage|v.经营,管理,处理,设法,对付,操纵,运用
8709|ash|n.灰,灰末,(pl.)骨灰,(pl.)废墟
8710|note|n.笔记,按语,注释,钞票,纸币v.记下,摘下
8711|permit|v.许可,允许n.许可证,执照
8712|bar|n.棍,闩,酒吧,障碍,条vt.闩门,阻挡,排斥,不准
8713|another|a.另一个,又,再pron.另一个,类似的一个
8714|dream|n./v.梦,梦想,幻想
8715|shadowy|a.有影的,幽暗的
8716|under|prep.在…下面在…以下ad.在下面,少于
8717|stuffing|n.填塞料。
8718|sea|n.海,海洋,大量
8719|patently|adv.明白地,公然地。
8720|gender|n.[语法]性,<口>性别,性,性交。
8721|beer|n.啤酒
8722|devoted|adj.献身于的
8723|denomination|n.命名,取名,(度量衡、货币等的)单位
8724|nevertheless|ad.然而,不过,仍然
8725|personality|n.个性,(有名的)人物
8726|breakdown|n.损坏,故障,垮下来,会谈破裂
8727|rib|n.肋骨,肋状物
8728|slap|vt.掌击,拍打
8729|pure|a.纯的,纯洁的,纯理论的,抽象的,完全的
8730|snobbery|n.势利
8731|prepare|v.准备,预备
8732|aeroplane|n.飞机
8733|tailor|n.裁缝v.缝制,剪裁
8734|dial|n.表面,钟面,拨号盘vt.打电话
8735|demolition|n.拆除
8736|principally|ad.主要,大抵
8737|wound|n.创伤,伤口v.伤,伤害
8738|daughter-in-law|n.儿媳
8739|flexible|a.易弯曲的,柔软的,灵活的
8740|smoothly|ad.光滑地,平稳地
8741|kite|n.风筝
8742|aggravate|vt.使恶化,使加剧,使气恼
8743|consistent|a.(in)前后一致的,(with)一致,符合
8744|notion|n.概念、观念
8745|repetitive|adj.重复的,反复的
8746|sleet|n.雨加雪
8747|jagged|adj.锯齿状的,有凹口的,(外形)参差不齐的。
8748|opening|n.口,孔,开始,张开,职位空缺
8749|dual|adj.双的,二重的,双重。
8750|haircut|n.理发
8751|clinging|adj.执着的,有粘性的。
8752|expressive|adj.有表现力的
8753|ubiquitous|adj.到处存在的,(同时)普遍存在的。
8754|widen|vt.加宽vi.变宽
8755|waiter|n.侍者,服务员
8756|timely|a.及时的,适时的
8757|mountainous|a.多山的,山一般的
8758|refuse|v.拒绝,谢绝n.废物,垃圾
8759|intricate|adj.复杂的,错综的,难以理解的。
8760|example|n.例子,实例,模范,榜样
8761|petunia|n.[植]矮牵牛花。
8762|tournament|n.比赛,锦标赛,联赛。
8763|clever|a.聪明的,伶俐的,机敏的,精巧的
8764|bend|n./v.弯,弯腰
8765|sensation|n.感觉,知觉,激动,轰动,轰动一时的事情
8766|sociable|a.友好的,喜好交际的
8767|territory|n.领土,版图,领域,范围
8768|Irish|n.&adj.爱尔兰人(的)
8769|expend|vt.消费,用尽
8770|consolidated|adj.加固的,统一的
8771|meter|n.米,公尺,仪表,计量器
8772|stoop|vt./vi.弯腰,俯身,屈从,堕落,沦为
8773|linguistics|n.语言学
8774|curly|a.卷曲的,有卷毛的
8775|softly|ad.柔软地,温柔地
8776|rheumatic|adj.风湿的。
8777|antenna|n.天线。
8778|tomorrow|n.明天,来日,未来ad.在明天,在明日
8779|by-product|n.副产品
8780|rubber|n.橡皮,橡胶,橡胶制品,胶鞋
8781|lorry|n.卡车,运货汽车
8782|yearly|a.每年的,一年一度的ad.每年,一年一次地
8783|one|num.一pron.一个(只)(表示代替可数的东西)
8784|northward|adj.&adv.向北(的)
8785|alternate|a.交替的,轮流的,v.轮流交替,交替
8786|singular|a.非凡的,卓越的
8787|wholly|ad.完全地,全部,一概
8788|protocol|n.礼仪,礼节,外交礼节
8789|blast|n.一阵,爆炸气浪,巨响,vt.(用炸药)炸,摧毁
8790|homework|n.(学生的)家庭作业、课外人员
8791|onward|adv.&adj.向前(的)
8792|reveal|v.展现,显示,揭示,揭露,告诉,泄露
8793|tar|n.柏油,焦油vt.涂或浇柏油/焦油于
8794|culprit|n.犯人。
8795|depress|vt.使沮丧,使萧条,压下,降低
8796|butterfly|n.蝴蝶
8797|particularly|ad.特别,尤其,格外
8798|warship|n.军舰
8799|thorn|n.刺,荆棘
8800|catalogue|n.目录。
8801|fossil|n.化石
8802|tremble|vi./n.发抖,震颤
8803|web|n.网
8804|bind|v.捆,使结合,包扎,装钉,使受约束
8805|producer|n.生产者,舞台监督
8806|pupil|n.瞳孔,瞳仁
8807|stationery|n.文具
8808|paternity|n.父权,父子关系。
8809|stink|adj.臭的
8810|downtown|a./ad.在城市的商业区
8811|buffalo|n.水牛,水陆坦克
8812|locality|n.地区,地方
8813|real|a.真的,真实的,实际的,现实的
8814|grate|n.壁炉,炉。
8815|housewife|n.家庭主妇
8816|dentist|n.牙医
8817|p.m.|n.下午,午后
8818|triplicate|n.一式三份
8819|phenomenon|n.现象,稀有现象,珍品,奇迹,杰出人才
8820|sixth|num.第六,六分之一
8821|papercutting|n.剪纸艺术
8822|practise|v.练习,实习,实践,实行,使…练习,训练
8823|statistical|a.统计的,统计学的
8824|foil|n.箔,金属薄片,[建]叶形片,烘托,衬托。vt.衬托,阻止,挡开,挫败,贴箔于。
8825|remains|n.(pl.)剩余,残余,遗迹
8826|daybreak|n.破晓
8827|mule|n.骡子
8828|construct|v.建设,建造,构造,创立
8829|myth|n.神话,传说,虚构的人或物
8830|witness|n.目击者,见证人,证据,证言vt.目击,注意到,为…作证,证明
8831|mischief|n.伤害,损害
8832|boiler|n.锅炉,热水贮槽
8833|song|n.歌唱,(虫、鸟等)鸣声,歌曲,歌词
8834|attack|n./vt.攻击,非难,疾病发作
8835|unconditionally|adv.无条件地
8836|five|num.五pron./a.五(个,只…)
8837|vulgar|a.粗俗的,趣味不高的,通俗的,庸俗的
8838|pessimism|n.悲观,悲观主义。
8839|thereafter|ad.此后,以后
8840|mature|vt.使成熟,使成长,a.成熟的,充分发展的
8841|stem|n.茎,vi.(～from)起源于
8842|June|n.六月
8843|crossroads|n.交叉路口,十字路
8844|substitution|n.代替
8845|zinc|n.锌
8846|scan|v.浏览,细看
8847|gravity|n.重力,引力,严肃,庄重
8848|duly|ad.适当地,按时地
8849|enlargement|n.扩大
8850|mayor|n.市长
8851|tarnish|v.失去光泽。
8852|epidemic|a.(疾病)流行性的,传染的n.流行病
8853|stereo|n.立体声录音机
8854|broom|n.扫帚
8855|postponement|n.推迟
8856|information|n.通知,报告,情报,资料,消息,信息
8857|sturdy|a.强健的,坚实的
8858|breast|n.胸膛,乳房
8859|velvet|n.丝绒,天鹅绒a.丝绒制的,柔软的
8860|affirmative|adj.肯定的
8861|distributorship|n.分销权
8862|conservatory|n.温室,音乐学校。
