ID|word|meaning
8492|anticipate|v.预期(料),期望,占先
8493|lifelong|a.终生的
8494|dominant|a.有统治权的,占优势的
8495|dramatize|v.编写剧本,夸张
8496|hydropower|n.水力发出的电力
8497|attempt|n./vt.尝试,企图,努力
8498|preferential|a.优先的,选择的
8499|pinhole|n.针孔,小孔
8500|fungus|n.真菌,真菌类植物
8501|ethnographic|a.民族志学的,人种志学的
8502|prediction|n.预言,预报
8503|union|n.联合,联盟
8504|parish|n.教区
8505|Erie|n.伊利(人)
8506|encyclopedia|n.百科全书
8507|quitter|n.轻易停止的人,懦夫
8508|quartz|n.石英
8509|accident|n.意外事件,事故
8510|chilly|a.寒冷的
8511|personally|ad.亲自,就个人来说
8512|hospital|n.医院
8513|exist|v.存在,生存
8514|starfish|n.海星
8515|foghorn|n.[航海]雾角,尖而响的声音
8516|airy|a.通风的,轻快的
8517|fatal|a.致命的,灾难性的
8518|lagoon|n.泻湖礁湖
8519|pest|n.害虫
8520|expression|n.措辞,表达
8521|herald|n.使者.vt.预报,标志
8522|definition|n.定义,解说
8523|empirical|a.经验主义的
8524|limner|n.素描者,画匠
8525|improvisation|n.即席创作,即席演奏
8526|volcanism|n.火山作用
8527|extraordinarily|ad.非常,格外地
8528|deny|v.否认,拒绝
8529|consist|vi.由...组成,在于
8530|eccentricity|n.反常,怪癖
8531|oblivious|a.没注意到,健忘的
8532|animal|n.动物
8533|global|a.全球性的,总的,球形的
8534|depletion|n.损耗,枯竭
8535|chronicle|n.编年史.vt.编入编年史
8536|verbally|ad.用言辞地,口头地
8537|alphabet|n.字母表
8538|tough|a.坚韧的,强硬的,困难的
8539|surgeon|n.外科医生
8540|entail|vt.使必需,使蒙受,带来.n.[建]限定继承权
8541|trance|n./v.恍惚,出神
8542|else|a.别的,其他的ad.另外
8543|creed|n.信条,教义
8544|sewer|n.排水沟,下水道
8545|assemblage|n.集合,集会
8546|tend|vi.易于,趋向.vt.照料
8547|apple|n.苹果,珍宝
8548|Hopewell|n.霍普韦尔
8549|Australia|n.澳大利亚
8550|polar|a.(近)地极的,对立的
8551|triple|n.三倍数,三个一组
8552|emigrate|v.移居,移民
8553|aesthetically|ad.有审美能力地
8554|virtual|a.实质的,虚拟的
8555|folk|n.人们a.民间的
8556|teacher|n.教师,导师
8557|resonance|n.共鸣,反响,共振
8558|leisurely|a.从容地,慢慢地,悠闲的
8559|allay|vt.减轻,减少,使…平静
8560|residence|n.居住,住处
8561|subtlety|n.微妙,精明
8562|nonself|n.(有机体的)异物
8563|nail|n.指甲,钉子.vt.将...钉牢
8564|influx|n.流入,汇集,河流的汇集处
8565|much|a.许多的.ad.很,非常
8566|knowledge|n.知识,学问
8567|regulator|n.调整者,调整器
8568|investor|n.投资者
8569|hinge|n.（门、盖等的）铰链
8570|bay|n.海湾
8571|bacterial|a.细菌的
8572|introspective|a.反省的
8573|thereby|ad.因此,从而
8574|sensitive|a.敏感的,灵敏的
8575|codify|v.把…编成法典,编纂
8576|nickel|n.镍,镍币
8577|leafy|a.叶状的,叶茂的
8578|chicken|n.小鸡,鸡肉
8579|disprove|v.反驳,证明...为误
8580|articulate|a.有关节的,发音清晰的.v.用关节连接,接合
8581|imply|vt.暗示,意味,隐含
8582|French|n./a.法国(人)(的)
8583|adjustment|n.调整,调节
8584|clarity|n.清楚,透明,明晰
8585|scatter|vt.撒(播).vi.分(消)散
8586|activate|v.激活,使活动
8587|outsider|n.外行,局外人
8588|compaction|n.压紧,紧束之状态
8589|redwing|n.[动](欧洲产的)红翼鸫
8590|different|a.不同的,个别的
8591|befit|vt.适合
8592|frenzy|n.狂暴,狂怒.vt.使发狂
8593|food|n.食物,食品,养料
8594|its|pron.它的
8595|innovation|n.改革,创新
8596|cheaply|ad.廉价地,粗俗地
8597|floral|a.花的,像花的
8598|sophistication|n.老练,精明
8599|do|v.做,干,行动.aux.v.[代替动词]
8600|parental|a.父母的
8601|southerner|n.南方人,居住在南方的人
8602|velocity|n.速度,速率
8603|visit|n./v.拜访,访问,参观
8604|condition|n.条件,情况.vt.以...为条件
8605|freeze|v.(使)结冰,(使)冷冻
8606|merciless|a.残忍的,无情的
8607|high-quality|a.高品质的
8608|incapacitated|vt.使不能
8609|bring|vt.带来,促使,引起
8610|molecule|n.分子
8611|minutely|a.每分钟的,持续的.ad.微小地
8612|persistent|a.持久稳固的
8613|sprout|v.萌芽n.苗芽
8614|collection|n.收藏(品),募捐,征收
8615|good|a.好的,优秀的
8616|perfume|n.芳香,香水.v.使发香,洒香水于
8617|irreverent|a.不敬的,无礼的
8618|amaze|vt.使吃惊
8619|ornamental|a.装饰的.n.装饰品
8620|coexist|vi.共存,和平共处
8621|Inuit|n.因纽特人,因纽特语
8622|wedge|n.楔vt.楔入,楔进
8623|sunburst|n.从云隙射下的阳光
8624|Oklahoma|n.俄克拉荷马州
8625|spinet|n.古时的小型竖琴,小型立式钢琴
8626|verb|n.[语]动词
8627|invigorate|v.鼓舞,增添活力
8628|hiss|vi.嘶嘶作声,用嘘声表示
8629|birth|n.出生
8630|flatten|v.变平,变单调
8631|lately|ad.近来,最近
8632|propose|v.打算,向...提议,求婚
8633|sail|v.航行(于),启航
8634|hermit|n.隐士,隐居者
8635|decomposition|n.分解,腐烂,变质
8636|respondent|n.应答者,被告
8637|nss|n.卫星导航系统(供氮系统)
8638|verbalize|v.用语言描述,累赘,唠叨
8639|cabin|n.小屋,船舱
8640|empire|n.帝国
8641|pressurize|vt.增压,密封,逼迫
8642|low-quality|n.劣等,低质量的
8643|enhance|v.提高,增强
8644|name|n.名字,名誉.v.命名,任命
8645|spoon|n.匙,调羹
8646|climatically|ad.气候上,风土上
8647|seashell|n.海贝壳
8648|austere|a.简朴的,严厉的
8649|feature|n.特征.v.以...为特色,起作用
8650|flexibility|n.灵活性,弹性
8651|varnish|n.清漆,光泽.vt.涂清漆,使光亮
8652|defenseless|a.无防备的
8653|purge|vt.清洗(除),净化.n.清洗
8654|rhythmical|a.节奏的,合拍的
8655|spot|n.地点,污点.vt.认出,玷污
8656|strengthen|v.加强,巩固
8657|festive|a.庆祝的,喜庆的
8658|sector|n.部分,部门
8659|cope|vi.应付,处理
8660|reliability|n.可靠性
8661|presence|n.出席,存在,参加,风度
8662|stone|n.石头
8663|airway|n.空中航线,通风孔
8664|languish|vi.憔悴,凋萎,失去活力
8665|pearly|a.珍珠似的,珍贵的
8666|terminology|n.术语(学)
8667|carboniferous|n.石炭层
8668|departure|n.启程,出发
8669|bark|n.吠声.v.厉声说出
8670|nutritionist|n.营养学家
8671|disagreement|n.不一致,争论,意见不同
8672|alp|n.高山
8673|moraine|n.冰碛
8674|depress|v.使沮丧,使消沉,削弱
8675|understandable|a.可理解的,能够懂的
8676|lily|n.百合,百合花.a.纯洁的
8677|rush|n./v.冲,匆忙,突袭
8678|chimney|n.烟囱,灯罩
8679|lava|n.熔岩,火山岩
8680|illiterate|n.文盲.a.不识字的
8681|pane|n.窗格玻璃,长方块
8682|superorganisms|n.[生]超个体(指群居昆虫等的群体)
8683|outdoor|a.室外的,户外的
8684|irregularly|ad.不规则地,不整齐地
8685|fine-art|n.艺术,美术作品
8686|appreciation|n.感谢,感激,欣赏,鉴别
8687|unwillingness|n.不愿意,不情愿
8688|icicle|n.冰柱
8689|reach|v.到达,伸出,达成.n.范围,[pl.]流域
8690|spidery|a.蜘蛛(网)一般的,细长足的
8691|nutrition|n.营养,营养学
8692|descriptive|a.描述的,叙述的
8693|communicate|v.沟通,通信,传达
8694|improbable|a.不大可能的,不像会发生的,似不可信的
8695|duration|n.持续时间
8696|intent|n.意图,目的.a.专心的,急切的
8697|casual|a.偶然的,不经意的,便装的
8698|inferential|a.推理的,推论的
8699|Missouri|n.密苏里州(美国州名)
8700|wetland|n.潮湿的土壤,沼泽地
8701|bull|n.[动]公牛,粗壮如牛的人
8702|Scotland|n.苏格兰(英国的一部分,在不列颠北部)
8703|weaver|n.织布者
8704|strait|n.地峡.n.海峡,[常pl.]困境,窘境
8705|protectionist|n.保护贸易论(者)
8706|stiff|a.(僵)硬的,生硬的
8707|prior|a.优先的,在前的
8708|obsession|n.迷住,困扰
8709|vogue|n.、a.流行（的）,时髦（的）
8710|intimately|ad.密切地,亲密地,私下地
8711|oceanic|a.海洋的,广阔无垠的
8712|cell|n.单元,细胞,单人小室
8713|permafrost|n.[地]永久冻结带
8714|inedible|a.不能吃的,不宜食用的
8715|cavendish|n.(一种压成饼状的)板烟,烟草饼
8716|ponderous|a.笨重的,沉闷的,呆板的
8717|catchment|n.排水,集水
8718|flatboat|n.(浅水)平底船
8719|estuary|n.河口,江口
8720|plover|n.千鸟
8721|variable|a.多变的,可变的.n.变量
8722|conscription|n.征召,募兵
8723|mathematician|n.数学家
8724|repertoire|n.全部节目
8725|decision|n.决定,决议
8726|expand|v.扩大,扩展,膨胀,展开,发展
8727|quarter|n.四分之一,一刻钟
8728|parasitism|n.寄生状态,寄生病
8729|elimination|n.排除,消除,淘汰
8730|mechanically|ad.机械地,无意识地
8731|notably|ad.显著地,著名地,尤其
8732|mermaid|n.美人鱼,女子游泳健将
8733|verse|n.诗(句)
8734|canvas|n.帆布,(帆布)油画
8735|vegetative|a.植物生长的,植物人状态的
8736|prolific|a.多产的,多子嗣的
8737|friend|n.朋友,赞助者,助手
8738|artificial|a.人造的,虚伪的
8739|radiant|a.发光的,辐射的
8740|donation|n.捐赠品,捐款,贡献
8741|medal|n.奖牌,奖章
8742|marshal|n.元帅.v.整顿,排列
8743|catastrophe|n.大灾难
8744|outwit|vt.瞒骗,以智取胜
8745|primary|a.首要的,主要的,最初的.n.居首位的事物
8746|crucial|a.至关紧要的
8747|difficult|ad.困难的,不易相处的
8748|remarkable|a.非凡的,显著的
8749|solemn|a.庄严的,严肃的,神圣的,隆重的
8750|wrong|a./ad.错误的,不正当的
8751|confident|a.自信的,确信的
8752|sluggishly|a.缓慢的,懒惰的
8753|logger|n.樵夫,圆木装车机
8754|dam|n.水坝,障碍
8755|exorbitant|a.（要价等）过高的,（性格等）过分的
8756|healer|n.医治者,治病术士
8757|economy|n.经济
8758|improvise|v.即兴创作,临时做
8759|brightly|ad.明亮地,聪明地
8760|with|prep.和,跟,同,具有,用,关于,随着
8761|mania|n.[医]颠狂,狂躁,癖好,狂热
8762|cohesion|n.结合,凝聚,内聚力
8763|sand|n.沙,沙子
8764|mimic|vt.模仿,模拟.a.模仿的,假的
8765|slop|v.溢出,溅溢
8766|outweigh|v.在重量(或价值等)上超过
8767|explanation|n.解释,说明
8768|dependence|n.依靠,信任
8769|moss|n.苔,藓
8770|appraisal|n.估计,评估,估价(尤指估价财产,以便征税）
8771|capable|a.有能力的,能干的
8772|cohesive|a.粘着的
8773|lifelike|a.栩栩如生的,逼真的
8774|stake|n.树桩
8775|fragment|n.碎片.v.(使)成碎片
8776|class|n.阶级,班级,课
8777|accelerate|v.加速,促进
8778|inundate|v.淹没
8779|tan|n.日晒后的颜色.a.棕褐色的.v.晒成褐色
8780|permit|n.通行证,执照.v.许可,允许
8781|dress|n.连衣裙,女装.v.打扮
8782|continue|v.继续,延伸,仍旧
8783|necessary|a.必要的,必然的.n.必需品
8784|rugged|a.高低不平的,崎岖的
8785|cohesion-tension|a.凝聚力的
8786|community|n.社区,社会,团体,群落
8787|outstanding|a.优秀的,突出的,
8788|curiosity|n.好奇心,新奇的事物
8789|circulatory|a.循环的,循环系统的
8790|birthright|n.生来就有的权利,长子继承权
8791|sculpture|n.雕塑,雕刻.v.从事雕刻
8792|transit|n.运输,载运
8793|club|n.俱乐部,(扑克牌)梅花.vt.募集
8794|hydrological|a.水文学的
8795|chest|n.胸腔,橱,箱子
8796|helpless|a.无助的,没用的
8797|exchanger|n.交换器,换热器
8798|inclusion|n.包含
8799|coverage|n.覆盖,新闻报道
8800|readjust|v.重新调整,再调整
8801|viewer|n.电视观众,阅读器
8802|idea|n.想法,思想,概念
8803|brand|n.商标,牌子,烙印
8804|maturity|n.成熟,(票据)到期
8805|mud|n.泥,泥浆
8806|sturdiness|n.强健,雄壮,坚固
8807|purification|n.净化
8808|originate|v.起源于,创始,引起
8809|generation|n.一代人(或产品),产生,发生
8810|piecework|n.计件工作
8811|sargeant|n.萨金特
8812|continually|ad.不断地,频繁地
8813|debatable|a.成问题的,未决定的,有争议的
8814|barrier|n.障碍物,栅栏
8815|unsubstantiated|a.未经证实的,无事实根据的
8816|maiden|n.少女,处女.a.初次的
8817|cobalt|n.[化]钴
8818|ten|num.十,十个
8819|biogeochemical|a.生物地球化学的
8820|hero|n.英雄,男主角
8821|include|vt.包括,包含
8822|garb|n.服装.v.装扮
8823|advent|n.出现,到来
8824|violence|n.猛烈,暴力,暴虐
8825|hurtle|v.急飞,猛冲
8826|teapot|n.茶壶
8827|cuspidor|n.痰盂
8828|exclusive|a.排外的,独占的,唯一的
8829|squeeze|n./v.压榨,挤,拮据
8830|eel|n.鳗鱼
8831|grammar|n.文法
8832|blower|n.吹制工,送风机
8833|unanswered|a.未答复的,无反应的
8834|step|n.(脚)步,步骤,台阶.vi.行走,踏上
8835|caliber|n.口径,才干（等于calibre）
8836|rob|v.抢夺
8837|regularize|vt.使有规则,使有秩序
8838|carbohydrate|n.碳水化合物,醣类
8839|repute|n.名誉,名声.v.认为
8840|them|pron.他们,她们,它们
8841|bandleader|n.伴舞乐队的指挥
8842|enterprise|n.企业,事业
8843|character|n.特征,品质,符号,汉字
8844|catharsis|n.宣泄,净化
8845|dive|vi.潜水,跳水
8846|distract|v.转移,分散,分心
8847|gourmet|n.美食家
8848|rotation|n.旋转,交替
8849|noxious|a.有害的,有毒的
8850|cole|n.油菜,小菜
8851|Euphrates|n.幼发拉底河
8852|legend|n.传说,传奇故事,传奇人物
8853|practitioner|n.从业者,开业者(尤指医师、律师等)
8854|astrological|a.占星的,占星术的
8855|whom|pron.谁
8856|brine|n.盐水
8857|butterfly|n.蝴蝶
8858|changeover|n.转换,大变更
8859|beg|v.请求,乞求
8860|static|a.静态的,静止的
8861|health|n.健康
8862|commend|v.称赞,表扬,推荐
8863|symbiotic|a.共生的
8864|conscious|a.意识到的,自觉的,神志清醒的
8865|watcher|n.监票员,看守人
8866|divergent|a.分歧的,分开的,偏离的
8867|Marseille|n.马赛(法国港口城市)
8868|egg|n.蛋
8869|serve|v.服务,担任适合,发球
8870|lewis|n.[机]吊楔,起重爪
8871|opportunistic|a.机会主义的,投机取巧的
8872|unaided|a.未受协助的,独立的
8873|magma|n.岩浆,糊剂
8874|uncarved|a.没雕刻的
8875|dilution|n.稀释
8876|button|n.钮扣.v.扣住,扣紧
8877|storehouses|n.仓库,储藏所,宝藏
8878|fault|n.过错.v.挑剔,弄错
8879|lace|n.花边,系带.vt.用系带束紧
8880|arrange|v.安排,排列
8881|financially|ad.财政上(金融上)
8882|designer|n.设计者
8883|numeral|n.数字.a.表示数字的
8884|optometrist|n.验光师,视力测定者
8885|aragonite|n.[矿]霰石,文石
8886|journey|n.旅行
8887|capitalism|n.资本主义
8888|discontent|n.不满.a.不满的.vt.使不满
8889|coating|n.被覆,衣料
8890|kestrel|n.(一种)鹰
8891|again|ad.再,又
8892|bear|vt.忍受,承担
8893|documentation|n.文件
8894|nut|n.坚果,螺母
8895|artistically|ad.艺术地,在艺术上
8896|flexibly|ad.易曲地,柔软地,灵活地
8897|insight|n.洞察力,见识
8898|bode|v.预示,为…的兆头
8899|lvory|n.象牙
8900|it|pron.它,这,那
8901|yelp|n.咆哮
8902|plausible|a.似真实合理的,花言巧语的
8903|mold|n.模子vt.浇铸,塑造
8904|rustproof|a.不锈的,抗锈的
8905|mudstone|n.[地]泥岩
8906|institute|n.学院.vt.建立,设立
8907|eminent|a.著名的,卓越的
8908|tongue|n.舌头
8909|earthen|a.土制的,陶制的
8910|peacefully|ad.平静地,和平地
8911|retirement|n.退休,退役,退职,隐居
8912|prompt|vt.推动,提示.a.迅速的
8913|platitude|n.陈词滥调
8914|silicate|n.硅酸盐
8915|markedly|ad.显著地,明显地
8916|substance|n.物质,实质,主旨
8917|you|pron.你,你们
8918|see|v.看见,领会,理解
8919|toehold|n.（攀岩时的）立足点,（发展的）起点
8920|consistently|ad.一致地,始终如一地
8921|inherit|vt.继承
8922|juice|n.(水果)汁,液.v.从…榨汁
8923|quotation|n.引文,引语
8924|accomplish|vt.完成,实现
8925|background|n.背景,后台
8926|agility|n.敏捷,活泼,机敏
8927|compensatory|a.赔偿的,补偿的
8928|nuclear|a.核子的,原子能的,核心的
8929|romanticism|n.浪漫精神,浪漫主义
8930|hostility|n.敌意,不友善
8931|belle|n.美女
8932|mastodon|n.[古生]乳齿象,庞然大物
8933|refreeze|vt.再结冰,重新冻结
8934|astronomer|n.天文学家
8935|cortex|n.外皮,（大脑）皮层
8936|ooze|n.软泥.v.渗出
8937|correspond|vi.符合,相当
8938|silence|n.寂静,沉默.vt.使沉默
8939|metazoan|n./a.[动]后生动物(的)
8940|hexagon|n.六角形,六边形
8941|standpoint|n.立场,观点
8942|pipeline|n.管道,传递途径
8943|obligate|vt.使负义务.a.有责任的
8944|chomp|v.大声地咀嚼,反复咀嚼
8945|carcass|n.(屠宰后)畜体,尸体
8946|area|n.区域,地区,范围,面积
8947|celebrity|n.名声,名人
8948|drive|vt.驾驶,驱赶.n.欲望,动力
8949|universally|ad.普遍地
8950|assume|vt.假定,设想,承担,采取
8951|enzyme|n.[生化]酶
8952|struggle|vi.努力,奋斗,挣扎
8953|pathology|n.病理学
8954|algae|n.水藻
8955|which|pron./a.哪一个(些),[关系代词]那个(些)
8956|camel|n.骆驼
8957|bullrush|n.芦苇
8958|dusty|a.满是灰尘的,粉状的
8959|fierce|a.凶猛的,猛烈的
8960|refill|v.再装满,再充填
8961|overload|vt.使超载.n.超载
8962|lengthwise|a.纵长的.ad.纵长地
8963|regain|vt.收回,恢复,复得
8964|succulent|a.多汁的
8965|mass|n.堆,大量.v.聚集
8966|panic|n.恐(惊)慌.v.(使)恐慌
8967|trilobite|n.[古生]三叶虫
8968|neutral|a.中立的,中性的
8969|tension|n.紧张,拉力.vt.使拉紧,使绷紧
8970|tardiness|n.缓慢,迟延
8971|moral|a.道德(上)的,精神的,品性端正的
8972|qualification|n.资格,条件
8973|pole|n.柱,地极
8974|university|n.(综合)大学
8975|onset|n.开始,攻击
8976|high|a.高的.n.高度
8977|airplane|n.飞机
8978|outskirt|n.外边,郊区,市郊
8979|prosper|vi.兴旺,繁荣
8980|wharf|n.码头.v.靠在码头
8981|disadvantageous|a.不利的
8982|amplification|n.扩大,详述,放大（率）
8983|acceptance|n.接受,接纳
8984|vas|n.血管,脉管
8985|unpopular|a.不流行的,不受欢迎的
8986|negligible|a.可以忽略的,不予重视的
8987|relic|n.遗物,废墟
8988|palimpsest|n.重写本
8989|amplifier|n.扩音器,放大器
8990|iconography|n.肖像学,肖像画法
8991|encounter|v./n.遭遇,遇到,邂逅
8992|buckskin|n.鹿皮裤,鹿皮
8993|self-protection|a.自卫的
8994|upland|n.丘陵地,高地.a.高地的,山地的
8995|relay|n.接力赛,中继转播(设备).vt.转述,转播
8996|contraction|n.收缩,减小,缩写式
8997|invoke|vt.恳求
8998|Columbia|n.哥伦比亚
8999|rage|n.愤怒.v.肆虐
9000|theological|a.神学(上)的
9001|transportation|n.运输(工具、系统)
9002|rebellion|n.反叛,反抗
9003|police|n.警察.vt.管辖.a.警察的
9004|unparalleled|a.无比的,空前的
9005|variability|n.可变性
9006|generically|ad.属类地,属类上
9007|plank|n.厚木板(条)
9008|falconer|n.以鹰狩猎者,养鹰者
9009|evidence|n.证据.v.证实,证明
9010|educable|a.可教育的,可培养的
9011|resilient|a.适应力强的,有弹力的
9012|top|n.顶部,顶端
9013|floodplain|n.泛洪平原,漫滩
9014|high-pressure|a.高压的
9015|irony|n.反话,讽刺
9016|circumscribe|vt.在…周围画线,限制
9017|postwar|a.战后的
9018|count|v.数,计算.vi.值得考虑.n.总数
9019|canopy|n.天篷,遮篷
9020|marine|n.船舶,水兵.a.海(洋)的,海军(事)的
9021|sixteen|num.十六
9022|disuse|n./v.废弃,废止
9023|seed|n.种子,萌芽.v.播种,结实
9024|voracious|a.狼吞虎咽的,贪婪的,求知欲强的
9025|hairdo|n.发型
9026|eye|n.眼睛,视力,见解vt.看,审视,监督
9027|flier|n.飞行者,快车,宣传单
9028|Oceania|n.大洋洲
9029|upright|a.正直的.n.垂直,竖立.ad.垂直地
9030|interplanetary|a.太阳系内的,行星间的
9031|yard|n.院子,场地
9032|celebrate|v.庆祝,祝贺
9033|strain|n./v.拉紧,紧张,劳累
9034|believable|a.可信的
9035|restriction|n.限制,约束
9036|blackbird|n.山鸟类
9037|innate|a.先天的,天生的,固有的
9038|kennel|n.狗窝.v.置于狗窝,关进狗窝
9039|transfer|n./v.迁移,移动,转移
9040|hardness|n.硬度
9041|harmful|a.有害的,伤害的
9042|sort|n.种类v.分类,拣选
9043|army|n.军队
9044|cleanliness|n.洁癖,清洁
9045|burin|n.冰凿,雕刻刀
9046|brilliant|a.光辉的,卓越的,杰出的
9047|humanness|n.为人,人性
9048|reward|n.报酬.vt.酬劳
9049|foraminifera|n.有孔虫类
9050|non-western|a.非西方的
9051|laser|n.激光
9052|Holland|n.荷兰
9053|bus|n.公共汽车
9054|continental|a.大陆的(可指欧洲大陆)
9055|frivolity|n.轻薄,轻浮,轻率
9056|oxygen|n.氧
9057|locomote|vi.移动,行动
9058|equilateral|a.等边的.n.等边形
9059|disapproval|n.不赞成
9060|privilege|n.特权,优惠
9061|caravan|n.旅行队,商队,大篷车
9062|tell|v.告诉,讲述,辨别
9063|editor|n.编辑,编者
9064|postgraduate|n.研究生
9065|beloved|a.心爱的.n.所爱的人
9066|tactic|n.策略,战略
9067|charitable|a.慈善事业的,慷慨的,仁慈的
9068|distinct|a.清楚的,明显的,不同的
9069|forerunner|n.先驱(者)
9070|primeval|a.原始的,早期的
9071|lawyer|n.律师
9072|freshly|ad.新近,刚才
9073|coaming|n.舱口栏板,边材
9074|linger|v.逗留,闲荡
9075|cenote|n.天然井
9076|romanticize|v.浪漫化,传奇化
9077|treatment|n.待遇,对待,治疗
9078|margin|n.边缘,余地,页边空白
9079|smell|n.气味v.嗅,闻到
9080|absorb|vt.吸收,吸引,使…全神贯注
9081|unadorned|a.朴素的,未装饰的
9082|evergreen|n.常绿树.a.常绿的
9083|proof|n.证据,证明.adj.防...的.vt.检验
9084|chondrule|n.陨石球粒
9085|Virginian|n.弗吉尼亚州的人
9086|etch|v.蚀刻,鲜明地描述,铭记
9087|hilly|a.多小山的,多坡的
9088|contain|vt.包含,容纳
9089|slice|n.薄片.v.切(片)
9090|dew|n.露水
9091|miraculous|a.奇迹的,不可思议的
9092|laundry|n.洗衣店,要洗的衣服
9093|climb|v.攀登,爬
9094|attain|vt.达到,获得,实现
9095|slush|n.烂泥v.溅湿
9096|revolutionary|a.革命的,革新的.n.革命者
9097|inoffensive|a.不触犯人的,无害的
9098|part|n.部分,角色,零件.v.分开,分离
9099|resolution|n.决心,决议,分辨率
9100|reflect|v.反映,反射,深思,反省
9101|inaccurate|a.不准确的,错误的
9102|dig|v.挖
9103|stag|n.牡鹿.vi.不带女伴参加晚会
9104|prime|a.首要的,最好的
9105|alarm|n.警报.vt.恐吓,警告
9106|expend|vt.花费,消耗,支出
9107|sound|n.声音.v.响,听起来.a.合理的ad.酣畅地
9108|milligram|n.毫克
9109|heater|n.加热器
9110|honeycomb|n.蜂房,蜂巢
9111|resistance|n.反抗,抵抗
9112|aggregation|n.集合,集合体,聚集,聚集体
9113|evanescent|a.迅速消失的,短暂的
9114|particle|n.微粒,极小量
9115|grow|v.生长,成长,种植,发展
9116|moat|n.护城河,城壕
9117|recur|vi.再发生,重现
9118|utterly|ad.完全地,绝对地
9119|obedient|a.顺从的,孝顺的
9120|terminal|n.终点(站),终端
9121|avocational|n.娱乐,消遣,副业
9122|carry|vt.提,运送,携带
9123|encapsulate|v.装入胶囊,压缩
9124|breeze|n.微风.vi.吹微风,逃走
9125|serpentine|a.蜿蜒的.v.像蛇般行进
9126|elixir|n.炼金药,不老长寿药
9127|yolk|n.蛋黄,[生物]卵黄
9128|perfection|n.尽善尽美,完美,完成
9129|loosen|v.解开,放松,松开
9130|mediate|v.调停,斡旋
9131|auction|n.／.vt.拍卖,竞卖
9132|context|n.上下文,环境
9133|berg|n.冰山
9134|grapple|v.格斗,抓住.n.格斗
9135|philosophical|a.哲学的,达观的
9136|limy|a.含石灰的,石灰似的
9137|superficial|a.表面的,肤浅的.n.浅薄的人
9138|edge|n.边(缘).v.侧着移动,徐徐移动
9139|isotope|n.同位素
9140|sparingly|ad.节俭地,保守地
9141|epistle|n.书信
9142|conversational|a.会话的,对话的
9143|happiness|n.幸福,快乐
9144|peddler|n.小贩,传播者
9145|butler|n.仆役长,男管家
9146|ground|n.地面,场地,理由
9147|preside|v.主持,管理,统辖
9148|curio|n.古董,古玩
9149|loop|n.环,回路.v.使成环,打环
9150|afterward|ad.然后,后来
9151|melt|v.(使)融化,(使)消散,(使)逐渐消失
9152|regurgitate|v.反刍,（液体）回流
9153|renewal|n.更新,恢复
9154|predetermined|a.预先决定的
9155|referee|n.裁判员.v.裁判,仲裁
9156|passenger|n.乘客
9157|wealthy|a.富有的
9158|corporation|n.公司,法人
9159|edifice|n.大厦,大建筑物
9160|moralize|v.教化,说教
9161|envy|n.羡慕,嫉妒.v.羡慕,嫉妒
9162|country|n.国家,乡村adj.乡村的
9163|discover|v.发现,发觉
9164|soft|a.软的,温和的
9165|currier|n.制革匠
9166|typical|a.典型的,有代表性的
9167|inconsistency|n.矛盾,不调和
9168|neuroglia|n.[解]神经胶(质)
9169|thriller|n.使人毛骨悚然的东西,惊悚片,惊悚小说
9170|accidental|a.意外的,偶然(发生)的
9171|fat|a.肥胖的
9172|ratchet|n.棘轮,棘齿
9173|utilization|n.利用,使用
9174|torque|n.扭矩,转矩
9175|volunteer|n.志愿者,vt.自愿(做,提供).vi.自愿
9176|intersection|n.交集,交叉点,十字路口
9177|selective|a.选择的,选择性的
9178|democratic|a.民主的,民主主义的
9179|mythological|a.神话(学)的
9180|misinterprete|v.误解
9181|egyptian|n./a.埃及人(的)
9182|disturb|v.打扰,弄乱
9183|cling|vi.紧贴,附着
9184|physic|n.医术.vt.治愈
9185|low|a./ad.低(的),低下(的),消沉的
9186|war|n.战争,冲突
9187|suck|v.吸,吮
9188|reinterpretation|n.重新解释
9189|seize|v.抓住,夺取
9190|jar|n.罐子,广口瓶.v.刺激,震动
9191|daylight|n.日光,白昼
9192|nomad|n.游牧部落的人,流浪者.a.游牧的
9193|official|n.官员.a.官方的,正式的
9194|clam|n.蛤
9195|prod|v.刺
9196|deviate|v.偏离,偏轨
9197|fortune|n.财富,运气,命运
9198|flesh|n.肉,果肉
9199|choreography|n.舞蹈术,舞台舞蹈
9200|eighteen|num.十八
9201|potato|n.马铃薯
9202|glandular|a.腺的,腺状的
9203|enable|v.使能够,使可能
9204|overt|a.明显的,公然的
9205|horizontal|a.地平线的,水平的
9206|constituency|n.(选区的)选民,支持者
9207|waist|n.腰部,衣服的上身部分
9208|uncomfortable|a.不舒服的,不自在的
9209|orthopteran|n.直翅类的昆虫
9210|omission|n.冗长,疏漏
9211|sit|vi.坐.vt.使坐,使就座
9212|luce|n.一种成鱼
9213|uneducated|a.没受教育的,文盲的,缺乏教养的
9214|investment|n.投资,可获利的东西
9215|drapery|n.布业,布匹
9216|tycoon|n.企业界大亨,(日本幕府的)将军
9217|urbanization|n.都市化
9218|industry|n.工业,产业
9219|itself|pron.它自己
9220|confinement|n.限制,禁闭
9221|attraction|n.吸引(力),具有吸引力的事物(或人)
9222|gap|n.缺口裂缝,差距
9223|system|n.系统,制度
9224|electrocardiogram|n..[医]心电图
