ID|word|meaning
5631|treaty|n.条约,协议
5632|salient|adj.重要的,显著的,突出的
5633|rind|n.(西瓜等)外皮
5634|defile|n.(山间)小道
5635|erupt|v.爆发,喷出(熔岩、水、气体、泥浆等...
5636|minuet|n.小步舞,米奴哀舞
5637|unregulated|adj.未受管理的,未受约束的,未调整...
5638|sandal|n.凉鞋,拖鞋
5639|succinct|adj.简明的,简洁的
5640|colt|n.小雄驹
5641|explosive|adj.爆炸性的
5642|suspicious|adj.怀疑的
5643|adlib|v.临时讲话,即兴表演
5644|somatic|adj.肉体的
5645|visage|n.脸,面貌
5646|insignia|n.徽章,标志
5647|dolt|n.傻瓜
5648|anonymity|n.无名,匿名
5649|bonhomie|n.好性情,温和,和蔼
5650|stroll|v.漫步,闲逛
5651|boggle|v.畏缩不前,使退缩
5652|iconoclastic|adj.有悖传统信仰的,打破旧习的
5653|cession|n.割让,转让
5654|heliotrope|n.天芥菜属植物,向阳植物,淡紫色
5655|conspire|v.阴谋,共谋
5656|boredom|n.厌烦,令人厌烦的事物
5657|adobe|n.泥砖,土坯
5658|furnace|n.火炉,熔炉,火炉般的地方
5659|stolid|adj.无动于衷的
5660|reprieve|n.缓刑,暂时解救
5661|cornet|n.短号,圆锥形蛋卷
5662|nonflammable|adj.不易燃的,不燃烧的
5663|ponder|v.思索,考虑
5664|cordial|n.兴奋剂
5665|genetic|adj.遗传的,起源的,基因的
5666|condign|adj.罪有应得的,适宜的
5667|complicity|n.合谋,串通
5668|amortize|v.分期偿还
5669|folklore|n.民间传说,民俗学
5670|evocative|adj.唤起的,激起的
5671|waddle|v.(鸭子等)摇摇摆摆地走
5672|yielding|adj.柔软的,易弯曲的
5673|confidential|adj.机密的
5674|sap|v.消弱,耗尽
5675|efficacy|n.功效,效力
5676|monochrome|adj.单色的,单色画的
5677|devoted|adj.投入的,深爱的
5678|abnegate|v.否认,放弃
5679|packed|adj.拥挤的,充满…的
5680|mutter|v.咕哝,嘀咕
5681|flannel|n.法兰绒(一种布)
5682|lampoon|v.讽刺
5683|ruffian|adj.残暴的
5684|earthy|adj.粗俗的,泥土般的
5685|chip|n.薄片,碎片,集成电路片
5686|percolate|v.用渗滤式咖啡壶滤煮,渗透
5687|rebus|n.(以音、画等提示的)字谜,画谜
5688|kidney|n.肾
5689|burrow|n.地洞
5690|unfailing|adj.无尽的,无穷的
5691|ineffable|adj.妙不可言的,不可言喻的
5692|palette|n.调色板,(画家使用的)一组颜色
5693|alphabetical|adj.按字母表顺序的
5694|animate|v.赋予生命
5695|claim|n.声称拥有的权力
5696|mistral|n.寒冷干燥的强风
5697|accommodating|adj.乐于助人的
5698|militia|n.民兵
5699|ineligible|adj.没有资格的,不合格的
5700|wreckage|n.残骸
5701|rift|n.裂口,断裂,矛盾
5702|bend|v.弯曲,屈服
5703|ambidextrous|adj.十分灵巧的
5704|protagonist|n.提议者,支持者,主人公,主角
5705|deliberate|v.慎重考虑
5706|revitalize|v.使重新充满活力
5707|mottle|v.使成杂色
5708|hyperactivity|n.活动过强,极度亢奋
5709|restiveness|n.倔强,难以驾御,不满
5710|despondent|adj.失望的,沮丧的
5711|adroit|adj.熟练的,精干的
5712|gum|n.树胶,牙龈,黏合剂
5713|cadaver|n.尸体
5714|leer|v.斜眼看,送秋波
5715|shed|v.流出(眼泪等),脱落(叶子)
5716|gangrene|n.坏疽
5717|mince|v.切碎,绞碎,小步走路
5718|assert|v.断言,主张
5719|douse|v.把…浸入水中,熄灭
5720|gentry|n.上流社会人士,绅士阶层,贵族阶层
5721|sequacious|adj.盲从的
5722|rapprochement|n.和好,和睦
5723|pandemonium|n.喧嚣,嘈杂,混乱
5724|tambourine|n.铃鼓,手鼓
5725|smudge|v.弄脏
5726|optimist|n.乐观主义者
5727|kindle|v.着火,点燃,激起(感情)
5728|assail|v.抨击,猛攻
5729|tenet|n.信念,信条,教义
5730|homogeneous|adj.同种类的,同性质的
5731|jazz|n.爵士乐
5732|proceeds|n.收入
5733|abundance|n.充裕,丰富
5734|denominate|v.命名,取名
5735|infatuated|adj.迷恋的,迷恋的,着迷的
5736|confide|v.信赖,倾诉
5737|pummel|v.连续猛击,反复拳打,捶打
5738|impecunious|adj.不名一文的,贫困的
5739|procession|n.队伍,行列,列队行进
5740|attorney|n.律师
5741|defect|v.变节,叛逃
5742|mellifluous|adj.悦耳的,流畅的,动听的
5743|tackle|n.器具,滑轮组
5744|caustic|n.腐蚀剂
5745|prosperity|n.繁荣,兴旺,富足
5746|sedative|n.镇静剂
5747|pastoral|adj.田园生活的,牧师的,牧灵的,放...
5748|pottery|n.陶器,陶土,陶瓷制造,陶器工厂
5749|miraculous|adj.奇迹般的,不可思议的,神奇的
5750|farrow|n.一窝小猪
5751|slander|v.&n.诽谤,诋毁
5752|virtuoso|n.演艺精湛的人
5753|competence|n.胜任,能力
5754|necropolis|n.大墓地,坟地
5755|stash|v.藏匿,隐藏
5756|embody|v.(作品等)表达,体现
5757|existential|adj.有关存在的,存在主义的
5758|censor|v.审查,检查(书报)
5759|characteristic|n.与众不同的特征
5760|supine|adj.仰卧的,懒散的
5761|intimate|v.暗示
5762|sly|adj.狡猾的,鬼鬼祟祟的
5763|apotheosis|n.神化,典范
5764|pittance|n.少量报酬,微薄工资
5765|malpractice|n.<律>玩忽职守,渎职,营私舞弊
5766|tombstone|n.墓碑,墓石
5767|expulsion|n.驱逐,开除
5768|entity|n.实体,统一体
5769|autocracy|n.独裁政府
5770|mistimed|adj.不合时机的
5771|speculate|v.沉思,猜测,投机
5772|flagellate|v.鞭打,鞭笞
5773|gratuitous|adj.无理由的,不必要的,无缘无故的...
5774|reagent|n.试剂(导致化学反应)
5775|thrive|v.茁壮成长
5776|exclamation|n.惊叹词,惊叫
5777|pirouette|v.作单脚尖旋转
5778|hoard|v.贮藏,囤积
5779|polish|n.上光剂,(态度等)优雅
5780|jeopardy|n.危险
5781|fructify|v.结果实,成功
5782|aggression|n.侵略,敌对的情绪或行为
5783|admission|n.许可,入会费,承认
5784|valiant|adj.勇敢的,英勇的
5785|constringe|v.使收缩,使收敛,压缩
5786|linear|adj.线性的,成直线的,长度的
5787|blazon|v.广为宣传,绘制或画(纹章)
5788|separate|v.使分开sepritadj...
5789|viaduct|n.高架桥
5790|croon|v.低声歌唱
5791|jolt|n.震动,摇晃,震惊
5792|hepatitis|n.肝炎
5793|defoliant|n.脱叶剂,落叶剂
5794|exotic|adj.奇异的,异国的
5795|pullet|n.小母鸡
5796|expansive|adj.健谈的,可扩大的,可伸展的
5797|skiff|n.轻舟,小船
5798|desecrate|v.玷污,亵渎
5799|ebb|v.退潮,衰退
5800|probe|v.探索,调查,探查,检查
5801|rhythmic|adj.有节奏的
5802|immure|v.监禁,禁闭
5803|blockage|n.障碍物
5804|outstrip|v.超过,跑过
5805|slumber|n.睡眠
5806|callous|adj.结硬块的
5807|zone|v.&n.分成区
5808|drench|v.使湿透
5809|concentric|adj.(指数个圆)有同一中心的
5810|heresy|n.异端,邪说
5811|dismantle|v.拆除
5812|relate|v.讲述,有关联
5813|apparition|n.幽灵,神奇的现象
5814|oblivious|adj.不知道的,未注意的,未觉察的,...
5815|pinpoint|adj.非常精确的,定点的,定位精确的
5816|nymph|n.年轻女神,少女
5817|emblazon|v.用纹章装饰,颂扬
5818|hold|n.(船、飞机等的)货舱,行李舱
5819|enumerate|v.列举,枚举
5820|peptic|adj.产生胃酶的,消化性的
5821|fracas|n.喧嚷,吵闹
5822|genetics|n.遗传学
5823|equivocate|v.模棱两可地说,含糊其词
5824|rotten|adj.腐败的,糟糕的
5825|simper|v.痴笑,傻笑
5826|chortle|v.&n.开心地笑
5827|antibody|n.抗体(身体中的抗病物质)
5828|relish|v.喜好,享受
5829|slacken|v.(使)松弛,放松
5830|herdsman|n.牧人
5831|bespeak|v.显示,表示,预定
5832|floodgate|n.(水闸的)闸门
5833|scribble|v.乱写,乱涂
5834|purgative|n.泻药,泻剂
5835|vibrant|adj.振动的,充满生气的
5836|stingy|adj.吝啬的,小气的
5837|promote|v.提升,促进
5838|stratum|n.地层,社会阶层
5839|refractory|adj.倔强的,反应迟钝的
5840|rigmarole|n.冗长的废话
5841|divergent|adj.不同的,有分歧的
5842|pervert|v.使堕落,误用,歪曲
5843|fecund|adj.肥沃的,多产的
5844|application|n.请求,申请,应用,应用程序
5845|holocaust|n.大屠杀,浩劫
5846|atonal|adj.(音乐)无调的
5847|gallows|n.绞刑架,绞台
5848|cactus|n.仙人掌
5849|arabesque|n.蔓藤图饰
5850|opiate|n.安眠药,鸦片制剂
5851|fascia|n.饰带,(商店上挂的)招牌
5852|appeal|v.恳求,吸引,上诉
5853|pander|v.迎合
5854|infernal|adj.地狱的,可恶的
5855|discerning|adj.有识别力的,有眼力的
5856|emend|v.订正,校订
5857|execrable|adj.极坏的
5858|manuscript|n.手稿,手抄本
5859|plausible|adj.似乎真实的,貌似合理的,花言巧...
5860|furtive|adj.偷偷摸摸的,鬼鬼祟祟的,秘密的
5861|earnest|adj.认真的
5862|trunk|n.树干,大衣箱
5863|prominent|adj.显著的,著名的,突出的
5864|pony|n.小型马
5865|scorching|adj.酷热的
5866|nexus|n.(看法等的)联系,联结
5867|celebrity|n.名声,知名人士
5868|verve|n.(艺术作品的)神韵,(人)生机
5869|outrage|n.暴行,愤慨,义愤
5870|summary|adj.从速的,简略的
5871|cognizance|n.认识,察识,知识
5872|gastronomy|n.烹饪法,美食学
5873|immortal|adj.不朽的,流芳百世的,不死的
5874|ensnare|v.诱入陷阱,进入罗网
5875|aboriginal|n.原始居民,土著
5876|precipice|n.悬崖,峭壁,险境,危局
5877|affix|v.粘上,贴上,在合同上添写某事物...
5878|deport|v.(将外国人、罪犯等)驱逐出境
5879|naive|adj.天真的,幼稚的
5880|covenant|v.立书保证
5881|insensate|adj.无感觉的,蠢笨的
5882|irate|adj.发怒的
5883|plunder|v.劫掠,掠夺
5884|anachronistic|adj.年代出错的
5885|consequence|n.结果,重要性,价值
5886|overwrought|adj.紧张过度的,过于激动的
5887|misrepresent|v.误传,歪曲
5888|turmoil|n.混乱,骚乱
5889|commentary|n.实况报道,(对书等的)集注
5890|peninsula|n.半岛
5891|dearth|n.缺乏,短缺
5892|permissive|adj.纵容的,放任的,姑息的
5893|stockade|n.栅栏,围栏
5894|protean|adj.变化多端的,多变的
5895|unguent|n.药膏,软膏
5896|overexposure|n.感光过度,[摄]过度曝光
5897|certainty|n.确定的事情
5898|ventriloquist|n.口技表演者
5899|underhanded|adj.不光明的,卑鄙的
5900|thrust|v.猛力推,刺,戳
5901|snappy|adj.精力充沛的,潇洒的
5902|reconcile|v.和解,调和
5903|poll|n.民意测验,政治选举,大选,投票地点
5904|broach|v.开瓶,提出(讨论)
5905|regress|v.使倒退,复原,逆行
5906|capitalize|v.资本化,获利,利用
5907|lobe|n.耳垂,(肺、肝等的)叶
5908|provincial|adj.省份的,地方的,过时的,迂腐的
5909|mate|v.交配
5910|festal|adj.节日的,欢乐的
5911|cinder|n.余烬,矿渣
5912|vagrant|n.流浪汉,无赖
5913|incongruent|adj.不协调的,不和谐的,不合适的
5914|companion|n.同伴,同伙,受雇的陪伴人
5915|hike|n.徒步旅行
5916|panacea|n.灵丹妙药
5917|pathogen|n.病原体
5918|twig|v.理解,明白
5919|engrossment|n.正式缮写的文件,专注
5920|colloquy|n.谈话,对话
5921|guy|n.(铁塔等的)支索,牵索
5922|mollycoddle|n.娇生惯养的人
5923|inhibit|v.抑制,禁止
5924|safe|n.保险柜,冷藏室,饭橱
5925|gravel|n.碎石,砂砾
5926|dolorous|adj.忧伤的,悲痛的
5927|mask|v.隐藏,掩饰
5928|fragrant|adj.芳香的,令人愉快的
5929|profound|adj.深的,深刻的,渊博的,深奥的
5930|specialize|v.专门研究
5931|blotch|n.(皮肤上的)红斑点,(墨水等)大斑...
5932|residual|adj.残余的,剩余的
5933|virulent|adj.剧毒的,恶毒的
5934|abrupt|adj.突然的,意外的,唐突的
5935|matriarchy|n.母权制,母系氏族制
5936|gratification|n.满足,喜悦,使人满意之事,可喜的事...
5937|denunciation|n.谴责,痛斥
5938|languor|n.身心疲惫
5939|scathe|v.烧伤,烧焦,严厉批评
5940|resent|v.憎恶,愤恨
5941|amateur|n.业余爱好者
5942|patina|n.绿锈,光亮的外表
5943|deluge|n.大洪水,暴雨
5944|relentless|adj.无情的,残酷的
5945|populace|n.民众,老百姓
5946|rucksack|n.(旅行等的)背包
5947|raisin|n.葡萄干
5948|interim|adj.暂时的
5949|vicissitudino...|adj.有变化的,变迁的,有盛衰的
5950|conduit|n.渠道,引水道,水管
5951|acrid|adj.辛辣的,刺鼻的,刻薄的
5952|abreast|adv.并列,并排
5953|fume|v.愤怒,冒烟
5954|outmaneuver|v.以策略制胜
5955|toil|v.辛勤劳作
5956|allegory|n.寓言
5957|junction|n.交叉路口,连接,汇合处
5958|vertigo|n.眩晕,头晕
5959|jeer|v.嘲笑
5960|spat|n.口角,小争论
5961|slippage|n.滑动,下降
5962|tender|v.提出,递交,呈交
5963|anthem|n.圣歌,赞美歌,国歌
5964|underrate|v.低估,轻视
5965|hypotenuse|n.(直角三角形的)斜边
5966|nonthreatening|adj.没有威胁性的
5967|ceramics|n.制陶业,陶器
5968|monomania|n.对一事的狂热,[医]偏执狂
5969|filth|n.肮脏,下流话
5970|xerophyte|n.旱生植物
5971|comprehensive|adj.全面的,综合的
5972|poise|n.泰然自若,镇定,(优雅的)姿势,姿...
5973|benevolent|adj.善心的,仁心的
5974|fell|adj.凶猛的,可怕的
5975|parsimony|n.过分节俭,吝啬
5976|begrudge|v.吝啬,勉强给
5977|morbid|adj.病态的,不正常的
5978|synergic|adj.协同作用的
5979|gouge|v.凿,挖,敲竹杠,诈骗钱财
5980|designate|adj.(官职)已任命但还未就职的
5981|inalienable|adj.不可剥夺的
5982|dispatch|n.急件,派遣
5983|coltish|adj.似小马的,不受拘束的
5984|flourish|v.兴旺,茂盛
5985|condone|v.宽恕,原谅
5986|metabolism|n.新陈代谢
5987|recumbent|adj.躺着的,斜卧的
5988|asteroid|n.小行星
5989|sane|adj.心智健全的,神志清楚的,明智的
5990|stamp|v.&n.跺脚,在…上盖印
5991|elliptical|adj.椭圆的,晦涩的,省略的
5992|gullible|adj.易受骗的,轻信的
5993|besmirch|v.诽谤
5994|regiment|v.严格控制
5995|ensemble|n.全体,合唱组
5996|distort|v.扭曲,歪曲
5997|prerogative|n.特权,独有的权力,显著的特点
5998|depressed|adj.消沉的,凹陷的
5999|malaise|n.不适,不舒服
6000|deductive|adj.推理的,演绎的
6001|scandal|n.丑闻,谣言
6002|fulfil|v.履行,满足,符合
6003|reconnaissance|n.侦察,预先探索
6004|gamut|n.整个范围,全部
6005|prey|n.猎物,捕食对象
6006|tapestry|n.挂毯
6007|otiose|adj.不必要的,没有用处的
6008|flavoring|n.香料,调味品
6009|bleachers|n.(球场的)露天座位
6010|apothegm|n.格言,警句
6011|lofty|adj.崇高的,高尚的,高耸的,傲慢的
6012|spasmodic|adj.痉挛的,间歇性的
6013|restless|adj.不停的,不安静的
6014|pressing|adj.紧迫的,紧急的,急迫的,迫切的
6015|productivity|n.生产力,生产率
6016|acarpous|adj.不结果实的
6017|predestine|v.注定,预先确定
6018|hardbitten|adj.不屈的,顽强的
6019|ensure|v.确保,担保
6020|mischievous|adj.淘气的,有害处的,恶意的
6021|pungent|adj.味道强烈的,气味刺激的,一针见...
6022|ignominious|adj.耻辱的,不名誉的,丢脸的,不光...
6023|timbre|n.音色,音质
6024|peep|v.瞥,偷看,(从隐蔽处)隐现
6025|ordain|v.任命(神职),决定,主宰
6026|reactant|n.反应物
6027|emolument|n.报酬,薪水
6028|brake|v.减速,阻止
6029|crutch|v.支撑
6030|contaminate|v.使…受污染
6031|sidestep|v.横跨一步以躲避,回避
6032|crab|v.抱怨
6033|verbiage|n.罗嗦,冗长
6034|torrential|adj.(大雨)倾盆的,如注的
6035|climax|n.顶点,高潮
6036|substantive|adj.根本的,独立存在的
6037|horrendous|adj.可怕的,令人震惊的,(数量、程...
6038|provision|n.供应,提供,预备,条文,条款
6039|gallon|n.加仑
6040|artifact|n.人工制品
6041|rhubarb|n.(植物)大黄
6042|tarnish|v.使失去光泽,玷污
6043|implicit|adj.含蓄的,不言明的,内含的,无疑...
6044|surplus|adj.过剩的,盈余的
6045|composed|adj.镇定的,沉着的
6046|saga|n.长篇故事,长篇小说,萨迦(中世纪挪...
6047|mope|v.感到沮丧,闷闷不乐,百无聊赖
6048|geometrician|n.几何学家
6049|feedback|n.(信息的)反馈
6050|fritter|v.浪费,切碎
6051|soggy|adj.湿透的
6052|derelict|n.被遗弃的人
6053|resuscitate|v.使复活,使苏醒
6054|gangway|n.(上下船的)跳板,(剧场、飞机等的...
6055|mediocrity|n.平庸,庸人
6056|upstage|adv.在舞台后部
6057|cauterize|v.烧灼
6058|refute|v.驳斥
6059|devolve|v.(指工作、职务)移交给
6060|ailment|n.(不严重的)疾病
6061|confiscate|v.没收,充公
6062|iniquitous|adj.邪恶的,不公正的
6063|aberration|n.偏差,差错,脱离常规,越轨,变形
6064|stimulus|n.刺激物,激励
6065|blinds|n.百叶窗
6066|stunt|n.特技,绝技
6067|liquidate|v.停业清理,清偿,换现金,变卖
6068|overlap|v.重叠,与…部分相同,与…互搭
6069|dispense|v.分配,分发
6070|banquet|n.宴会,盛宴
6071|albeit|conj.虽然,尽管
6072|pantechnicon|n.家具仓库,家具搬运车
6073|perforate|v.在…上钻孔,在…上打眼
6074|hideous|adj.极难看的,极丑的,极可恶的
6075|flunk|v.考试不及格
6076|incidence|n.发生,发生率
6077|fermentation|n.发酵
6078|partisan|n.党羽,游击队员
6079|virago|n.泼妇,悍妇,高大魁梧而有勇气的女子
6080|investigate|v.调查,审查,研究
6081|arena|n.(角斗的)竞技场
6082|gulp|v.吞食,咽下
6083|exodus|n.大批离去,成群外出
6084|dumbfound|v.(使)惊呆,(使)目瞪口呆
6085|incubus|n.恶梦,梦魇般的精神压力,负担
6086|dormant|adj.冬眠的,静止的
6087|compete|v.竞争,对抗
6088|condole|v.向…吊慰
6089|rasp|v.发出刺耳的声音,尖声叫嚷
6090|detest|v.深恶,憎恶
6091|debate|n.辩论,讨论
6092|sterile|adj.不孕的,无细菌的
6093|aria|n.独唱曲,咏叹调
6094|inscribe|v.雕,刻,题写,题献
6095|insubordinate|adj.不服从的,反抗的
6096|parody|n.戏仿作品,(对特定事物的)拙劣模仿
6097|weed|v.除草
6098|consummate|v.完成
6099|lunar|adj.月亮的,月球的
6100|scorch|v.烤焦,烧焦
6101|plaintiff|n.原告
6102|intangible|adj.不可触摸的
6103|exclude|v.排斥,排除
6104|virile|adj.有男子气的,阳刚的
6105|contact|n.&v.接触,互通信息
6106|impressed|adj.被打动的,被感动的
6107|discombobulate|v.扰乱,使困惑
6108|prolific|adj.多产的,多结果的
6109|carillon|n.编钟,钟琴
6110|tuber|n.块茎,球根
6111|pirate|v.盗印,剽窃,抢劫
6112|clay|n.黏土
6113|gallant|adj.勇敢的,(向女人)献殷勤的,顽...
6114|adumbrate|v.(对将来事件)预示
6115|typographical|adj.印刷上的
6116|encipher|v.把(电文、通讯等)译成密码
6117|sprout|n.嫩芽
6118|purloin|v.偷窃,偷取
6119|antedate|v.(在信、文件上)写上较早日期,早于
6120|bilk|v.躲债,骗取
6121|provisional|adj.暂时的,临时的
6122|abate|v.减轻,减少
6123|fabulous|adj.难以置信的,寓言里的
6124|detergent|n.清洁剂
6125|omnipresent|adj.无处不在的,普遍存在的
6126|glamorous|adj.迷人的,富有魅力的
6127|brindled|adj.有棕色斑纹的
6128|laxative|n.轻泻药
6129|torrid|adj.酷热的,灼热的
6130|wreak|v.发泄怒火,报仇
6131|fealty|n.效忠
6132|prophet|n.先知,预言家
6133|rustic|adj.乡村的,乡土气的
6134|hunch|n.直觉,预感
6135|dote|v.溺爱,宠爱
6136|pantomime|n.哑剧,童话剧
6137|whistle|v.吹口哨
6138|reminisce|v.追忆,怀旧
6139|serendipity|n.运气,走运,机缘凑巧
6140|dipsomania|n.嗜酒狂
6141|aorta|n.主动脉
6142|content|n.内容,满意
6143|charter|v.包租车船
6144|rudder|n.船舵,领导者
6145|incubator|n.孵化器,早产婴儿保育箱
6146|lancet|n.手术刀
6147|trite|adj.陈腐的,老一套的
6148|factitious|adj.人为的,不真实的
6149|rakish|adj.潇洒的,放荡的
6150|anarchy|n.无政府,政治上的混乱
6151|ceremonious|adj.仪式隆重的
6152|oddments|n.零头,碎屑
6153|servitude|n.奴役,劳役
6154|raze|v.彻底破坏
6155|extrovert|n.性格外向者
6156|sibyl|n.女预言家,女先知
6157|response|n.反应,回应,回答
6158|hew|v.砍伐,遵守
6159|rancid|adj.不新鲜的,变味的,发臭的
6160|extradite|v.引渡,拿获归案
6161|acerbic|adj.辛辣的,刻薄的
6162|choreography|n.舞蹈,舞蹈编排
6163|evade|v.逃避,规避,回避
6164|anathema|n.被诅咒的人,宗教意义的诅咒
6165|transcendental|adj.超越经验的
6166|schism|n.组织分裂
6167|unfounded|adj.无事实根据的
6168|curfew|n.宵禁
6169|axle|n.轮轴(连接两个车轮的轴)
6170|slick|adj.熟练的,圆滑的,光滑的
6171|indemnity|n.赔偿,补偿金,保险,保护
6172|conquer|v.以武力征服
6173|subliminal|adj.潜意识的
6174|reproof|n.责斥,责备
6175|jolly|adj.欢乐的,快乐的
6176|issue|n.(书刊的)期
6177|vigilant|adj.机警的,警惕的
6178|belabor|v.过分冗长地做或说,痛打
6179|void|n.空隙,空处,空虚感
6180|transgression|n.违法,罪过
6181|abut|v.接界,毗连
6182|deride|v.嘲弄,愚弄
6183|esoteric|adj.秘传的,难懂的
6184|haphazard|adj.任意的,无计划的,杂乱无章的
6185|sybaritic|adj.放纵的
6186|despicable|adj.可鄙的,卑劣的
6187|squabble|n.争吵
6188|orthodox|adj.正统的,规范的,广为接受的
6189|detestable|adj.可憎的,令人厌恶的
6190|institution|n.公共机构,协会,制度
6191|famine|n.饥荒
6192|fallacy|n.谬误,错误
6193|betray|v.背叛,暴露
6194|transgress|v.冒犯,违背
6195|flinch|v.畏缩,退缩
6196|margarine|n.人造黄油
6197|defendant|n.被告
6198|plaque|n.匾额,饰板,牙斑,齿菌斑
6199|dross|n.浮渣,糟粕
6200|refectory|n.(学院)餐厅,食堂
6201|laggard|n.落后者
6202|lasso|n.套索(捕捉牛、马用)
6203|daunt|v.使胆怯,使畏缩
6204|sheath|n.(刀、剑)鞘、套
6205|vanguard|n.前卫
6206|espousal|n.拥护,支持
6207|gripe|v.抱怨,发牢骚
6208|gesture|n.姿势,手势,姿态
6209|decent|adj.适当的,正直的
6210|forge|v.锤炼,伪造
6211|stuffy|adj.(空气)不新鲜的,闷气的
6212|disparity|n.不同,差异
6213|intermingle|v.混合,掺杂
6214|pan|v.严厉批评,移动拍摄,淘金
6215|responsiveness.|n.迅速积极的反应
6216|inimitable|adj.无法仿效的,不可比拟的
6217|fungicide|n.杀真菌剂
6218|espionage|n.间谍活动
6219|tribunal|n.法庭,审理委员会
6220|substantial|adj.坚固的,结实的,实质的
6221|tutor|v.辅导
6222|ineptitude|n.笨拙,不合适
6223|draconian|adj.严厉的,严酷的
6224|crown|v.加冕,使成王,居…之顶
6225|trespass|v.干涉,非法侵入(他人土地)
6226|callow|adj.(鸟)未生羽毛的,(人)未成熟...
6227|hypnotic|n.催眠药
6228|injurious|adj.有害的,致伤的
6229|wallow|n.&v.(猪等)在泥水中打滚,沉溺于
6230|taut|adj.绷紧的,健美的,紧张的
6231|rhyme|v.押韵
6232|pretension|n.自命不凡,虚荣,声称,标榜
6233|detrimental|adj.有害的,不利的
6234|anvil|n.铁砧
6235|forager|n.强征(粮食)者,觅食者
6236|jaundiced|adj.有偏见的
6237|ferret|v.用雪貂猎取,寻找
6238|disembodied|adj.无实体的,似脱离人而存在的
6239|apprentice|n.学徒
6240|gnawing|adj.痛苦的,苦恼的
6241|interlocking|adj.连锁的
6242|superb|adj.极佳的,超凡的
6243|casualty|n.伤亡事故,伤亡者
6244|herbicide|n.除草剂
6245|hedgehog|n.刺猬
6246|suggestive|adj.暗示的,使人想起…的
6247|carnage|n.大屠杀,残杀
6248|aggregate|v.集合,合计
6249|espy|v.看到,注意到
6250|multiplicity|n.多样性
6251|bile|n.胆汁
6252|cohesive|adj.凝聚的
6253|droll|adj.古怪的,好笑的
6254|delectation|n.为愉悦…,供…享受
6255|irascible|adj.易怒的,性情暴躁的
6256|mosaic|n.马赛克,镶嵌图案
6257|peck|v.啄食,匆匆轻吻
6258|perception|n.感觉,洞察力,理解,看法
6259|poisonous|adj.有毒的,恶意的
6260|lethargy|n.昏睡,倦怠,没精打采
6261|diplomatic|adj.外交的,圆滑的
6262|specter|n.鬼魂,幽灵,恐惧
6263|commonplace|adj.平常的
6264|circumstantial|adj.不重要的,偶然的,描述详细的
6265|execration|n.诅咒,憎恶,被诅咒的人或物
6266|concentrate|v.集中,浓缩
6267|spendthrift|adj.&n.挥金如土的(人)
6268|brute|n.&adj.野兽(的),残忍的(人)
6269|outset|n.开始,开头
6270|canopy|n.蚊帐,华盖
6271|malodor|n.恶臭
6272|hauteur|n.傲慢,自大
6273|arraign|v.传讯,指责
6274|apostrophe|n.书写中撇号(’)(表示省略或所有格...
6275|sinister|adj.不吉祥的,险恶的
6276|domesticate|v.驯养,驯化
6277|coagulant|n.凝结剂,凝血剂
6278|appraise|v.评价,鉴定
6279|centurion|n.百人队队长,百夫长
6280|pathetic|adj.可怜的,令人怜悯的,悲惨的,差...
6281|clientele|n.(医生、律师的)顾客,(商店的)常...
6282|amble|n.&v.漫步,缓行
6283|fold|v.折叠
6284|pathological|adj.病态的,病理的
6285|hawker|n.沿街叫卖者
6286|annoy|v.惹恼,打搅,骚扰
6287|unilateral|adj.单方面的
6288|enchant|v.使陶醉,施魔法于
6289|toll|v.鸣钟,收费,征税
6290|dim|v.使暗淡,使模糊
6291|tedious|adj.冗长的,沉闷的
6292|disruptive|adj.破坏性的,制造混乱的
6293|forswear|v.发誓抛弃,承诺放弃
6294|allowance|n.津贴,补助,承认,允许
6295|oatmeal|n.燕麦片
6296|graphite|n.石墨
6297|appendage|n.附加物
6298|hallmark|n.(在金银上的)印记,特征,特点,标...
6299|measured|adj.仔细的,谨慎小心的
6300|admonish|v.训诫,警告
6301|flit|v.掠过,闪过
6302|corrosive|adj.腐蚀性的,腐蚀的,蚀坏的
6303|contempt|n.轻视,鄙视
6304|saliferous|adj.含盐的,产盐的
6305|foothold|n.立足点,根据地
6306|thespian|adj.戏剧的,演戏的
6307|duplicity|n.欺骗,口是心非
6308|chauvinism|n.沙文主义,盲目爱国主义
6309|hasty|adj.匆忙的,匆忙结束的,草率的
6310|lethargic|adj.昏睡的,没精打采的,懒洋洋的
6311|purblind|adj.愚钝的,视力不佳的
6312|mobility|n.移动性,流动性,机动性
6313|hive|n.蜂房,忙碌之地
6314|reliance|n.信赖,信任
6315|catalyst|n.催化剂,促使事情发展的因素
6316|meander|v.蜿蜒而行,漫步,漫谈
6317|almond|n.杏树,杏仁
6318|vermin|n.害虫,寄生虫
6319|bather|n.入浴者,浴疗者
6320|hieroglyph|n.象形字,象形符号
6321|conversant|adj.精通的,熟知的
6322|gingerly|adv.小心谨慎地,战战兢兢地
6323|stagy|adj.不自然的,演戏一般的
6324|coalesce|v.联合,合并
6325|emulate|v.努力赶上或超越
6326|nugatory|adj.无价值的,无效的
6327|vegetate|v.像植物般生活,无所事事
6328|glower|v.怒视,瞪眼看
6329|forlorn|adj.孤独的,凄凉的
6330|intern|n.实习生
6331|perish|v.(人或动物)惨死,猝死,湮灭,毁灭...
6332|opulent|adj.富裕的,挥金如土的
6333|effigy|n.模拟像
